CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion,ClickTimestamp
10983,42,Female,91980,Referral,Conversion,5631.575471947162,0.1761028150392222,0.0748146478739543,31,6.506642202992901,13.50440694073452,60,16,3,7,882,Upfluence,Upfluence Platform,1,2025-01-30 06:43:32
10984,67,Female,110417,Referral,Consideration,9240.440714532322,0.0811081583191679,0.0694549861693372,43,1.505700534228608,5.578411408960855,64,4,6,2,3441,Upfluence,Upfluence Platform,1,2024-06-06 06:13:46
10985,39,Female,69153,Email,Awareness,5154.695881404403,0.0947958009509239,0.0919597850622936,35,7.32297058292707,8.128851057825448,40,3,1,0,3797,Mailchimp,Mailchimp Automation,1,2024-06-29 08:09:20
10986,69,Female,110382,Referral,Retention,2996.62280617879,0.2943903480626593,0.1411910634658481,33,9.052549378463198,9.873006630172762,95,12,6,6,1734,CJ Affiliate,CJ Affiliate Dashboard,1,2024-11-19 04:01:47
10987,47,Female,147396,PPC,Retention,3618.881613044346,0.1885281446232173,0.0260347902722574,5,4.091246272959735,3.3680404201519116,93,11,5,0,2503,Amazon Ads,Amazon Advertising Console,0,2024-11-09 17:40:55
10988,37,Female,96942,Social Media,Retention,5269.0800064893765,0.131998105990857,0.1450105806673446,37,4.718965297011652,7.7973160855337245,85,2,7,6,3582,Twitter (X),X Ads Manager,1,2024-07-18 17:05:28
10989,38,Male,125147,Email,Consideration,5346.895434269585,0.154955183917806,0.1859856497101056,21,6.315244136622876,2.299150522999101,3,3,7,7,4702,Sendinblue,Sendinblue Dashboard,1,2025-04-25 19:10:02
10990,61,Female,110975,PPC,Consideration,6904.643245334593,0.0385795209894295,0.1550662746797956,32,6.996151065039569,9.368789852572707,52,16,7,2,3099,Amazon Ads,Amazon Advertising Console,1,2025-02-23 09:51:16
10991,49,Female,25972,Email,Retention,2322.4992346476447,0.031756600421134,0.0464186027057702,10,5.903294019467868,1.9155086730970623,87,17,9,9,375,Sendinblue,Sendinblue Dashboard,0,2024-10-09 08:49:52
10992,68,Male,68063,Social Media,Retention,6622.544709658467,0.1818852455571116,0.0266214258676569,22,7.213144466427573,7.798618583446386,13,14,3,1,1733,Facebook,Facebook Ads Manager,1,2024-10-18 08:11:41
10993,63,Female,85488,Referral,Awareness,7808.021282969447,0.1584811705676917,0.1031722777080123,43,8.277031628378907,7.193874201325112,16,6,8,3,4643,CJ Affiliate,CJ Affiliate Dashboard,1,2024-11-04 09:52:46
10994,66,Female,77055,PPC,Conversion,6798.260695723202,0.1141544254779979,0.1917171569440075,35,9.910403973256852,2.120968737348181,13,8,7,0,2991,Google Ads,Google Ads Manager,1,2024-08-19 23:39:29
10995,38,Male,123409,Social Media,Consideration,4870.09828719415,0.1741730462282957,0.1656212646038759,27,4.5346524981225365,6.870368443306853,40,13,3,1,3943,LinkedIn,LinkedIn Campaign Manager,1,2024-12-16 08:07:32
10996,52,Male,84366,Email,Conversion,9917.638446056657,0.0310760253367799,0.1169193914124686,47,6.262129996796369,10.328198792684692,61,9,1,8,1190,Sendinblue,Sendinblue Dashboard,1,2025-05-16 08:38:04
10997,49,Female,30931,SEO,Retention,4107.650275379241,0.2837574397151484,0.0371664704493426,18,4.385678949388986,9.123355089332223,51,9,0,7,2998,Yahoo,Yahoo Search Marketing,1,2025-04-24 17:54:00
10998,47,Female,27702,PPC,Conversion,1155.2470843403091,0.0951763894574243,0.1456289886012031,42,3.141358902916395,7.14168268200994,26,18,1,8,185,Bing Ads,Microsoft Advertising Platform,1,2024-09-16 20:32:03
10999,56,Female,104834,Email,Conversion,8232.891732532695,0.0308158492948796,0.1644696653354373,42,9.97820918911823,5.791703845214308,84,12,4,0,1256,Sendinblue,Sendinblue Dashboard,1,2024-10-26 00:02:56
11000,66,Male,41540,Email,Consideration,2200.7920669161404,0.0591562390464901,0.1876631359209102,12,1.12494899378755,1.3321304381490389,39,2,4,9,3827,Sendinblue,Sendinblue Dashboard,0,2024-06-20 16:58:20
11001,29,Male,77450,Social Media,Consideration,7161.527171734177,0.0376874351999298,0.1263020844903839,12,1.582292716105857,14.36051431917125,34,15,9,5,3768,Twitter (X),X Ads Manager,1,2024-11-16 11:24:48
11002,58,Male,117576,Email,Awareness,1871.8651988797465,0.0617953062643075,0.1077485047826276,7,6.2473954082030545,6.339262075941706,89,10,1,0,1232,Sendinblue,Sendinblue Dashboard,0,2025-05-30 12:05:10
11003,64,Male,85252,PPC,Retention,267.08616949359987,0.1308586758997174,0.127644588277859,42,7.388612326133552,6.5389192876926305,94,3,3,6,754,Bing Ads,Microsoft Advertising Platform,1,2024-07-03 05:34:27
11004,35,Male,66904,PPC,Awareness,1682.006177511354,0.224034759241301,0.1892179758851234,47,7.559529654519785,2.360970879597036,58,2,7,9,1167,Google Ads,Google Ads Manager,1,2024-07-21 21:14:28
11005,38,Female,72320,Email,Consideration,3832.188096100637,0.0889810207619615,0.129344146372924,12,7.329819284039041,8.223689101974845,96,1,0,4,2143,Mailchimp,Mailchimp Automation,1,2024-11-21 03:36:44
11006,30,Male,51000,Social Media,Awareness,1155.520646585003,0.1364187203630767,0.0589424513848044,34,8.097404943959605,14.698704458357703,48,14,1,7,76,LinkedIn,LinkedIn Campaign Manager,1,2025-04-02 00:07:43
11007,38,Female,115341,PPC,Conversion,2057.022933933252,0.2793396134875885,0.1308687675090458,26,7.701900632304216,4.16886944524651,62,0,1,5,4452,Amazon Ads,Amazon Advertising Console,1,2025-04-27 02:17:02
11008,25,Male,147524,SEO,Conversion,7669.800149075491,0.0957883044045328,0.1771514688322954,10,5.9137941793923146,5.043375218957058,10,0,4,0,1301,Bing,Bing Webmaster Tools,1,2025-03-25 21:46:09
11009,63,Male,22599,Referral,Consideration,7721.847718973594,0.2404687284467658,0.1177303854332432,20,5.231023980056976,3.925110433865984,79,0,1,6,1148,Upfluence,Upfluence Platform,1,2024-06-04 08:07:15
11010,57,Female,107636,Social Media,Conversion,8193.13344919067,0.0557668930198862,0.1055127773218444,7,7.482443241445605,13.065490977695402,5,9,7,5,3372,TikTok,TikTok Ads Manager,1,2024-07-01 23:01:53
11011,63,Female,116045,Social Media,Retention,8427.436841821165,0.0617133064146018,0.1493401574054778,41,7.590959274518696,7.390544042580039,97,0,2,2,906,Instagram,Meta Ads Manager,1,2024-07-12 10:49:49
11012,24,Female,120539,Referral,Consideration,4262.315356676178,0.142284333308117,0.1355878520775143,25,3.9929496812029694,12.441090582168345,40,15,2,7,1553,Upfluence,Upfluence Platform,1,2024-11-21 19:04:11
11013,40,Female,104719,Referral,Retention,8688.741640865932,0.077889652635252,0.0207706438012008,29,1.0265937622806742,12.826259233871925,31,4,7,2,3331,Yotpo,Yotpo Loyalty Manager,1,2024-12-10 08:14:29
11014,61,Male,76165,PPC,Consideration,5306.775062639026,0.2718781414003354,0.1478091167705118,21,3.8287700132569538,11.361800231417066,20,19,0,7,2531,Amazon Ads,Amazon Advertising Console,1,2024-12-13 06:50:28
11015,49,Female,78855,Email,Consideration,4758.911457666481,0.0247181644258085,0.087434391716356,49,5.812643862263139,4.285140497788299,92,17,3,4,4794,Mailchimp,Mailchimp Automation,1,2024-11-11 18:56:48
11016,28,Male,123777,Email,Conversion,7213.50965705818,0.1832090441817135,0.18877067320584,48,5.734991999851876,1.0113236700233794,74,2,6,9,178,Mailchimp,Mailchimp Automation,1,2024-06-11 09:11:23
11017,39,Female,20018,SEO,Consideration,2216.8022724630814,0.1852265248833607,0.1944525677995228,38,4.4187996407375785,2.577696089558451,56,7,4,2,1252,Yahoo,Yahoo Search Marketing,1,2024-08-30 08:16:11
11018,39,Male,20858,Email,Consideration,7916.024030591973,0.0291475189806398,0.0952603754436645,49,9.390991481035517,10.605769891450455,4,14,2,7,3553,Sendinblue,Sendinblue Dashboard,1,2025-01-23 11:40:44
11019,60,Female,45992,SEO,Awareness,4351.711683005412,0.2224436223125584,0.1940710208650053,9,5.287191966021936,11.2379769880782,90,2,7,1,227,Bing,Bing Webmaster Tools,0,2025-06-28 09:32:36
11020,42,Male,52580,SEO,Conversion,1360.2245986372284,0.1459802879085368,0.0690558978416392,25,2.2514463456659826,11.612462243923671,27,18,4,9,4728,Yahoo,Yahoo Search Marketing,1,2024-07-05 08:29:20
11021,39,Female,90916,Social Media,Retention,1281.187943817979,0.2196912783134944,0.1397024400758758,26,2.741999934562789,4.037554716378227,94,1,5,0,1350,Facebook,Facebook Ads Manager,0,2024-11-24 23:36:49
11022,45,Female,55800,Social Media,Consideration,1732.5767640823312,0.2498082459211702,0.0242603951107893,21,1.8512676230939484,2.7190221730762296,74,11,0,7,4712,Facebook,Facebook Ads Manager,0,2025-02-09 01:06:12
11023,46,Female,139193,PPC,Retention,8916.670069013446,0.1036408120773012,0.0375479762179349,12,3.414511079653874,13.88439172189115,76,17,2,7,2270,Bing Ads,Microsoft Advertising Platform,1,2025-06-09 15:35:58
11024,30,Female,78770,Referral,Awareness,9910.28444036457,0.1505009060512914,0.1742599214517855,38,3.74253943356139,10.131068082031376,69,9,9,3,3916,CJ Affiliate,CJ Affiliate Dashboard,1,2024-09-13 08:54:01
11025,35,Female,74941,Referral,Consideration,3634.0406120927064,0.0856206261327232,0.179818967466423,6,4.0074710815782515,11.25846062415581,26,9,3,6,4192,Upfluence,Upfluence Platform,1,2025-01-12 01:35:24
11026,19,Female,104451,SEO,Retention,2992.224136832446,0.0684389044214771,0.1111961264742514,42,8.525566058018358,1.861621120334677,93,12,9,2,1756,Bing,Bing Webmaster Tools,1,2025-03-30 06:00:29
11027,46,Male,125775,Referral,Conversion,2265.832628683939,0.0101724798323706,0.0745569511199139,41,7.889308776304317,6.480653078459759,52,11,9,8,2634,CJ Affiliate,CJ Affiliate Dashboard,1,2025-03-17 16:47:47
11028,38,Male,57487,SEO,Awareness,8255.78312395573,0.2894531385031528,0.0956945470351506,11,5.464994857092835,1.4179645029575538,47,6,3,0,4427,Google Search,Google Search Console,1,2025-06-05 20:12:30
11029,32,Female,32943,Referral,Awareness,2171.1540759468735,0.137869256105598,0.1752286529374846,12,4.9991340769921795,10.037400031465888,82,15,4,7,694,CJ Affiliate,CJ Affiliate Dashboard,1,2024-07-21 14:38:14
11030,69,Female,123167,PPC,Retention,9248.49228630967,0.0137902341870734,0.0500887502979744,11,4.402872448041301,7.595695050344143,77,8,8,6,666,Amazon Ads,Amazon Advertising Console,1,2024-12-05 13:01:12
11031,44,Male,122342,Social Media,Consideration,6706.768751815699,0.0125921874947339,0.0660253439473033,11,1.122082943842603,7.046226837357924,57,4,3,7,2286,Twitter (X),X Ads Manager,1,2025-04-24 15:02:07
11032,67,Male,81457,Social Media,Consideration,8981.565137525027,0.0936222448798465,0.1592341575080258,37,9.277542589313336,13.592156363319855,8,3,6,4,780,Twitter (X),X Ads Manager,1,2024-08-26 02:29:42
11033,48,Female,145111,SEO,Conversion,5584.697558502048,0.0140419268259343,0.187701194724119,2,3.623449565404314,11.231719761853649,54,8,7,7,4291,Google Search,Google Search Console,1,2025-04-08 05:59:16
11034,32,Male,38836,Referral,Conversion,6937.730635606718,0.118609239120979,0.0276561946029458,7,8.577073726678464,14.48167180650201,44,17,6,6,3530,Upfluence,Upfluence Platform,1,2024-10-02 02:31:33
11035,68,Female,121150,Email,Consideration,6232.635196511306,0.0282521654172948,0.1627167372569362,48,7.667508282818453,1.1709056618184366,27,13,1,6,4368,Mailchimp,Mailchimp Automation,1,2025-02-10 03:41:55
11036,40,Male,126368,PPC,Awareness,8328.835017605588,0.0213829614335898,0.1325629783170466,30,2.029694868875462,9.427324513978078,27,0,0,4,4775,Google Ads,Google Ads Manager,1,2025-05-12 00:32:27
11037,41,Female,31394,Referral,Conversion,8375.022030740223,0.2041206042816195,0.0538465934481692,12,3.8190818038677623,9.638149261608742,45,5,4,6,3766,Upfluence,Upfluence Platform,1,2025-02-15 06:32:08
11038,61,Male,92158,Email,Conversion,5938.950698466739,0.2729839739384365,0.1536052673663059,7,5.361884098351032,0.8848754699147011,24,5,7,9,378,Mailchimp,Mailchimp Automation,1,2024-10-27 12:37:52
11039,30,Female,144696,PPC,Awareness,6361.825728364746,0.128722109157661,0.1483040523498723,36,3.359441345661806,11.91267504667755,25,13,0,0,2445,Bing Ads,Microsoft Advertising Platform,1,2024-11-11 11:02:37
11040,39,Male,144660,PPC,Consideration,9226.571612928516,0.2526634247800204,0.0369856641943881,23,4.618988387344209,2.7274158308263132,61,15,1,7,909,Google Ads,Google Ads Manager,1,2024-10-03 22:14:32
11041,60,Female,130599,Social Media,Retention,9305.678191253195,0.0184869837293666,0.1054277009081638,27,3.541868870647954,10.66844444570355,67,5,8,8,476,TikTok,TikTok Ads Manager,1,2024-06-23 23:52:56
11042,54,Female,45280,SEO,Conversion,6676.072860562298,0.2355301162313529,0.1540753057416265,3,6.72147222139275,1.0484471488238143,66,19,5,9,346,Yahoo,Yahoo Search Marketing,1,2025-05-22 10:06:00
11043,50,Male,144221,Referral,Awareness,176.76735391431907,0.0282119977736383,0.0463933840934843,15,4.245947710876497,9.398467959825178,33,10,0,3,2903,Upfluence,Upfluence Platform,1,2024-06-12 10:15:06
11044,20,Female,138150,PPC,Conversion,1133.671026064016,0.2531474327272319,0.0979255442543223,17,4.116670575371446,8.051321552489231,20,13,7,4,3043,Google Ads,Google Ads Manager,1,2025-02-11 09:38:33
11045,36,Female,97318,Referral,Awareness,8593.63106456672,0.2658862400128985,0.0329408136921091,3,3.44414769685393,7.507515766393002,80,8,2,6,745,Upfluence,Upfluence Platform,1,2024-06-10 17:11:11
11046,40,Male,21159,PPC,Conversion,938.6697520709348,0.2379324142908711,0.0682986355677697,42,8.21373140715245,5.8166478025608495,33,6,3,5,3074,Amazon Ads,Amazon Advertising Console,1,2024-10-21 01:20:06
11047,46,Female,90162,Social Media,Consideration,2213.839890465157,0.2480172170792738,0.0514095311712914,39,6.8134105039169635,6.59345012108608,43,7,9,5,2052,Instagram,Meta Ads Manager,1,2025-04-16 00:13:27
11048,47,Male,43440,SEO,Awareness,2382.412134194353,0.1728305242363725,0.1059635140777226,32,7.488683323722801,7.414967025588016,75,11,4,6,3892,Bing,Bing Webmaster Tools,1,2024-10-25 07:06:22
11049,56,Female,122026,Email,Retention,6042.324220821059,0.086816633348969,0.0368309136159429,44,4.544794214600436,4.81649790104641,88,9,8,8,460,Sendinblue,Sendinblue Dashboard,1,2024-07-02 05:32:29
11050,61,Male,97166,Email,Retention,5808.664699049265,0.1965369907716803,0.0827986435245774,26,8.555256774537181,14.061688483335134,20,10,4,1,353,Sendinblue,Sendinblue Dashboard,1,2024-08-20 15:09:16
11051,64,Male,72712,Social Media,Conversion,2965.233481861963,0.1374670782321448,0.0622809519472752,35,4.747370379106878,14.492522780894571,17,19,5,4,2543,Instagram,Meta Ads Manager,1,2025-05-18 08:21:31
11052,42,Male,149712,PPC,Retention,2155.352519127584,0.0115476026665233,0.1517492936993255,3,2.588474321629401,4.848590778213019,35,5,6,6,2886,Amazon Ads,Amazon Advertising Console,0,2024-07-30 20:07:40
11053,54,Female,129578,Social Media,Conversion,7668.86709558901,0.1482794548661021,0.1429372568957153,35,5.595965074618363,11.791030216846549,69,11,4,0,4379,Facebook,Facebook Ads Manager,1,2024-12-15 15:28:08
11054,64,Female,140805,SEO,Awareness,9361.015940499165,0.1988444981196582,0.0280368006364683,12,5.004184687378023,11.39847285343196,83,12,4,6,1593,Bing,Bing Webmaster Tools,1,2024-06-03 08:07:28
11055,25,Female,67656,Email,Awareness,622.7762311727431,0.014026261310483,0.1911619386968044,47,1.825657307507804,13.19594485761562,52,6,1,8,667,Mailchimp,Mailchimp Automation,0,2024-12-15 13:03:01
11056,59,Male,26589,Referral,Retention,1418.486580778142,0.1901944974713657,0.1514897544352169,13,6.964059393191083,0.55576371726903,19,8,1,8,3318,Upfluence,Upfluence Platform,1,2024-10-02 23:05:38
11057,33,Male,68241,Email,Retention,6457.423488186504,0.1992342528028883,0.127032152192076,41,8.307961869817262,5.402710923888304,95,2,5,6,1580,Mailchimp,Mailchimp Automation,1,2024-11-24 08:42:32
11058,25,Female,144595,SEO,Consideration,8063.970371547114,0.05585119768928,0.10076328400909,36,4.205425436434782,2.602323235526876,94,2,9,9,771,Google Search,Google Search Console,1,2025-02-09 20:50:33
11059,18,Female,43233,PPC,Awareness,7932.767820886356,0.1350115136953877,0.0438052599454334,46,7.832920040207396,6.167444666516068,83,15,5,5,1148,Bing Ads,Microsoft Advertising Platform,1,2025-02-18 20:33:48
11060,61,Male,55011,Social Media,Retention,7224.863215518623,0.2896564542578484,0.1927830356274908,5,6.272672409421831,8.846607495804937,93,17,9,9,2175,LinkedIn,LinkedIn Campaign Manager,1,2025-04-24 13:54:23
11061,22,Female,28177,Email,Retention,8885.536749531111,0.2664148760619369,0.0114930915734575,13,3.456987237105479,13.678309281314457,2,12,5,0,4311,Mailchimp,Mailchimp Automation,1,2025-06-22 09:09:58
11062,20,Male,149883,Email,Retention,2251.753907751047,0.1291382126288933,0.1415714155036767,42,4.0957914951063366,12.67440357653388,83,8,2,5,321,Sendinblue,Sendinblue Dashboard,1,2025-02-07 07:43:52
11063,18,Female,54528,Referral,Conversion,1162.1803702702769,0.1114554177270051,0.1064144216622767,2,9.515128628160973,7.735824379639723,7,5,8,3,933,Upfluence,Upfluence Platform,1,2025-06-09 03:06:54
11064,21,Female,134506,Social Media,Consideration,6192.093403904546,0.0459833974832882,0.181490559104669,24,2.9421077187059934,0.8407808001570387,84,14,6,3,3308,Instagram,Meta Ads Manager,1,2024-07-02 11:32:29
11065,57,Female,123746,Referral,Awareness,8240.53132608198,0.0202048345166463,0.0823324830774074,33,2.367269970657774,4.862957493853425,47,8,3,1,3130,CJ Affiliate,CJ Affiliate Dashboard,1,2024-09-02 19:37:39
11066,52,Female,81351,Referral,Retention,5862.231426957675,0.0962642054582028,0.1085424396039106,5,1.6810419578886533,2.045846227941951,22,17,8,7,2583,Yotpo,Yotpo Loyalty Manager,1,2025-06-11 13:27:22
11067,49,Male,111908,PPC,Retention,9633.675125843172,0.2826821706538491,0.1510444844635433,39,8.88027186479954,9.934179466414976,0,19,3,8,481,Bing Ads,Microsoft Advertising Platform,1,2025-03-05 18:42:43
11068,59,Female,76831,Email,Retention,7976.088167778715,0.2879979008867634,0.0190376432312792,0,7.049086083992188,10.583708597682032,1,12,2,0,2512,Mailchimp,Mailchimp Automation,1,2024-07-12 02:57:01
11069,51,Female,71827,Social Media,Conversion,7037.838829001683,0.2456306087671201,0.020350295794754,45,2.0499862220647476,9.907635491951764,73,0,0,6,2093,TikTok,TikTok Ads Manager,1,2025-02-27 03:42:28
11070,60,Male,43508,PPC,Awareness,696.5471796301625,0.1117391959207592,0.0502178222792064,47,7.890911331092909,4.483396040987711,36,5,3,6,744,Bing Ads,Microsoft Advertising Platform,1,2025-01-21 05:34:45
11071,42,Female,74933,PPC,Retention,1166.6481634436527,0.0516516655358122,0.0378206708705534,48,6.664717656215264,13.832876432540305,93,18,2,6,339,Amazon Ads,Amazon Advertising Console,0,2024-10-27 04:26:06
11072,27,Female,100501,PPC,Retention,7869.892562652824,0.1827047079256469,0.0112242589834396,7,9.875929532150058,9.033340574735949,50,0,2,3,1750,Google Ads,Google Ads Manager,1,2025-03-18 20:28:34
11073,38,Female,88772,SEO,Conversion,2062.5554632125904,0.1974864520897926,0.12836806620018,16,5.602752949563661,9.160105785340225,43,11,5,5,4798,Bing,Bing Webmaster Tools,1,2024-09-20 12:30:55
11074,63,Male,35611,SEO,Conversion,385.46824318200646,0.1331263350812251,0.1612282138166414,12,5.647775253312687,12.325581067950829,23,15,8,9,3064,Yahoo,Yahoo Search Marketing,1,2024-06-27 00:39:51
11075,56,Female,42282,PPC,Consideration,9116.530788894952,0.2105775707120056,0.1918518455037623,18,3.243407863747227,1.504047595183756,31,3,0,8,2013,Google Ads,Google Ads Manager,1,2025-05-08 19:47:06
11076,44,Female,61003,SEO,Consideration,8918.973199642218,0.2265377468390032,0.0937710603576644,40,2.7183143376556687,3.539313201169598,55,3,8,8,1428,Google Search,Google Search Console,1,2024-11-10 14:13:33
11077,44,Male,101365,Social Media,Awareness,2262.989889591769,0.2370878824366862,0.0631469250658979,34,7.60179849741037,9.048931160297814,49,9,1,3,229,Facebook,Facebook Ads Manager,1,2025-05-25 21:26:52
11078,19,Female,94216,Email,Consideration,7824.041954922251,0.1556664522936771,0.1741414652679145,49,4.353953462560117,9.351275647531171,63,13,2,1,274,Mailchimp,Mailchimp Automation,1,2025-01-24 21:39:00
11079,58,Female,138964,Social Media,Awareness,574.9986459953855,0.2395758254923226,0.1704351664394845,32,7.519392454307384,7.268098959372621,29,19,8,1,657,LinkedIn,LinkedIn Campaign Manager,1,2024-10-27 03:20:32
11080,65,Female,31340,Email,Consideration,2922.0742378503046,0.0173881636181424,0.1287202100774036,44,7.969972674912202,11.809107042312553,37,17,7,1,3123,Sendinblue,Sendinblue Dashboard,1,2024-07-16 06:28:43
11081,30,Male,116629,SEO,Retention,6274.302391740586,0.2073172663542722,0.0618983173419675,44,9.1296158445584,5.511540029902147,77,2,8,0,2987,Google Search,Google Search Console,1,2024-12-04 06:03:32
11082,26,Female,106643,Social Media,Consideration,7655.472061968016,0.0783338475446391,0.1826183430321275,43,4.846944450125157,0.662891572999394,54,5,7,9,2433,TikTok,TikTok Ads Manager,1,2025-05-25 10:43:34
11083,69,Female,94684,Referral,Retention,202.9519690030768,0.0884508845894194,0.043896253971438,32,1.8625711145771309,5.429409539105416,2,17,5,6,2910,Yotpo,Yotpo Loyalty Manager,1,2025-02-23 22:41:41
11084,53,Female,128610,PPC,Awareness,3329.465271410066,0.0364774949159523,0.0182928356923002,41,1.1954969554387835,14.505266585388236,24,8,9,5,4432,Amazon Ads,Amazon Advertising Console,1,2024-11-24 06:20:02
11085,39,Female,140332,Email,Consideration,2222.0210446303727,0.0657937564420219,0.1613574740981992,38,3.6269296503971447,11.796016364897,44,12,8,4,2794,Sendinblue,Sendinblue Dashboard,1,2025-04-25 11:56:10
11086,59,Male,103035,Email,Consideration,9987.926016912365,0.2976823875705808,0.1170952214825471,45,9.392292900110627,5.114647275084913,61,18,2,2,4969,Sendinblue,Sendinblue Dashboard,1,2025-01-20 00:16:59
11087,43,Male,38165,Referral,Consideration,6742.7241006138265,0.1304631378634078,0.0568288852525197,37,7.730196494974334,3.725516001311595,6,9,3,2,4052,CJ Affiliate,CJ Affiliate Dashboard,1,2025-01-28 13:33:29
11088,29,Female,129322,Referral,Retention,4116.147383509464,0.2790519656197188,0.1374701758408404,37,6.032340205012281,12.248886273920856,80,15,0,0,3452,Yotpo,Yotpo Loyalty Manager,1,2024-08-04 09:43:53
11089,34,Male,110762,PPC,Retention,848.9607596087817,0.0572408631759114,0.1556761395244254,8,3.1565443917488807,3.398516776485428,26,18,6,0,3026,Amazon Ads,Amazon Advertising Console,0,2025-05-07 21:38:05
11090,31,Female,38260,SEO,Consideration,6026.835549318941,0.0691770642085706,0.1704637307550358,47,7.415505934727701,8.912874921625754,22,5,1,9,2382,Yahoo,Yahoo Search Marketing,1,2025-06-25 00:28:05
11091,31,Male,74515,Social Media,Awareness,6452.844562267036,0.1717658726063706,0.0636039430340399,36,7.667627677905846,7.865427703032942,31,1,0,7,3430,Instagram,Meta Ads Manager,1,2025-06-09 23:13:36
11092,51,Female,110452,Social Media,Retention,8182.418682281038,0.1113644368549339,0.0148616157378703,46,3.0740139098468853,6.62870226559899,1,15,7,5,1128,Twitter (X),X Ads Manager,1,2024-06-02 10:34:33
11093,37,Male,129446,Social Media,Conversion,2956.910843901699,0.1967354104866908,0.106907375805102,0,7.37312725090221,6.676439782220839,74,19,9,4,3208,TikTok,TikTok Ads Manager,1,2025-02-13 11:37:06
11094,28,Female,50480,SEO,Awareness,9816.137996752956,0.1323935069589248,0.1726549336447747,35,2.0820992001073546,10.684231838942626,33,13,8,3,693,Bing,Bing Webmaster Tools,1,2025-06-15 13:11:16
11095,33,Male,72527,PPC,Awareness,4450.7108192081005,0.2453631988649839,0.0494860540797682,41,1.915138025441902,1.9911364186230007,51,0,3,7,224,Bing Ads,Microsoft Advertising Platform,0,2024-09-08 07:05:58
11096,68,Male,79789,Social Media,Awareness,3029.843171128987,0.1351521306396143,0.0900138398925223,37,1.4970955936387054,6.2307745968788,60,3,8,9,1465,TikTok,TikTok Ads Manager,1,2024-10-18 07:35:16
11097,48,Male,71902,Email,Retention,3549.6484066144326,0.1759812629070965,0.0587199396661288,1,8.291787089276802,14.541529176586527,33,4,2,8,1007,Sendinblue,Sendinblue Dashboard,1,2024-11-03 00:22:31
11098,23,Female,52191,Email,Consideration,5243.901924374525,0.1031112280068813,0.0125389037705428,9,3.4355020959765543,11.78331188477909,6,9,7,0,4482,Mailchimp,Mailchimp Automation,1,2024-12-04 18:26:29
11099,36,Male,79488,Email,Consideration,9373.34548862056,0.2141718863572096,0.1807195783242359,22,6.437584871325377,0.8049795003104017,9,17,9,1,1587,Sendinblue,Sendinblue Dashboard,1,2025-02-18 05:38:36
11100,54,Male,95082,Referral,Conversion,7378.072099402065,0.1998729206000571,0.0356601130747084,8,2.3003468950809087,6.982318016616857,88,8,4,3,978,Upfluence,Upfluence Platform,1,2024-11-16 20:10:01
11101,21,Male,56044,Referral,Consideration,5813.385529691444,0.1251302995044767,0.1556857519931663,10,4.9818310045737135,2.1993155882556428,1,6,1,5,893,Yotpo,Yotpo Loyalty Manager,1,2024-09-10 00:32:33
11102,64,Female,69600,SEO,Conversion,1711.8228410006318,0.0900493098092729,0.0758546140404154,35,1.249310086737057,7.528327886410485,29,3,4,9,4195,Bing,Bing Webmaster Tools,1,2025-02-23 19:15:06
11103,21,Male,107457,Social Media,Conversion,1578.5977778196295,0.1880902686978867,0.0627595626922663,41,8.73956545599703,2.0019548437842563,80,14,5,2,3369,Instagram,Meta Ads Manager,1,2025-06-17 18:24:00
11104,37,Male,68776,Referral,Consideration,5071.749446754284,0.2835139782711922,0.18879548843602,37,5.8577361241248775,6.143609335624477,28,16,4,0,55,Upfluence,Upfluence Platform,1,2025-03-01 11:09:37
11105,27,Male,122476,Email,Conversion,7314.216175556327,0.0484664769677144,0.134867902480722,34,9.014592827013324,8.402439313415961,81,4,6,2,3915,Sendinblue,Sendinblue Dashboard,1,2024-07-10 12:59:14
11106,41,Female,131487,Referral,Awareness,7535.02051027559,0.2417438193202125,0.1405153057650804,12,5.210051003111229,5.825976221099359,59,10,3,7,1617,Upfluence,Upfluence Platform,1,2025-06-18 02:28:00
11107,52,Female,32836,Email,Awareness,2336.5524003749583,0.1674676141143462,0.1543340545062305,18,3.846946921355892,8.889351317927547,98,5,9,4,1534,Mailchimp,Mailchimp Automation,1,2024-06-03 03:30:04
11108,43,Female,94525,Social Media,Awareness,1090.9851771878075,0.1624123116004191,0.0747773338443062,34,4.607222374462596,14.7831986477492,16,4,9,0,428,LinkedIn,LinkedIn Campaign Manager,1,2024-12-18 04:52:31
11109,54,Female,72648,SEO,Retention,3906.163793612516,0.288888402797034,0.1170962513321969,29,3.194648683645262,4.063906213283882,55,12,6,4,2622,Yahoo,Yahoo Search Marketing,1,2025-01-23 23:58:34
11110,55,Female,33740,PPC,Conversion,9189.908178116337,0.1857036912948814,0.0613424353689082,17,8.970060030093434,8.685365122168903,85,5,8,9,1198,Bing Ads,Microsoft Advertising Platform,1,2025-06-23 21:23:04
11111,38,Male,115716,PPC,Conversion,5499.135801426884,0.2508501700470702,0.1685628879406051,11,3.660548673340698,7.334212409058936,50,14,1,7,1825,Google Ads,Google Ads Manager,1,2025-04-22 22:03:20
